Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_2_j_A,X_4_j_A,X_5_j_A,X_6_j_A,X_7_j_A,X_8_j_A,X_9_j_A,X_14_j_A,X_16_j_A,X_23_j_A,X_1_j_B,X_3_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_10_j_B,X_11_j_B,X_12_j_B,X_14_j_B,X_15_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,20,23,Q2,07:08,Kentwan Smith,personal foul; 2 free throws awarded,1628,12,B,BAH,2,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,20,23,Q2,07:08,Eric Gordon,Substitution out,1628,10,B,BAH,2,1,0.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,20,23,Q2,07:08,Valdez Edgecombe Jr,Substitution in,1628,8,B,BAH,2,2,0.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,22,23,Q2,06:51,Dario Brizuela,steal,1611,8,A,ESP,2,0,17.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,22,23,Q2,06:51,Valdez Edgecombe Jr,turnover; ball handling,1611,8,B,BAH,2,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,22,23,Q2,06:46,Usman Garuba,foul drawn,1606,16,A,ESP,2,0,5.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,24,23,Q2,06:46,Usman Garuba,2nd of 2 free throws made,1606,16,A,ESP,2,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,23,23,Q2,06:46,Usman Garuba,1st of 2 free throws made,1606,16,A,ESP,2,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,22,23,Q2,06:46,Lourawls Nairn,personal foul; 2 free throws awarded,1606,11,B,BAH,2,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,22,23,Q2,06:46,Dario Brizuela,Substitution out,1606,8,A,ESP,2,1,0.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,22,23,Q2,06:46,Lourawls Nairn,Substitution out,1606,11,B,BAH,2,1,0.0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,22,23,Q2,06:46,Lorenzo Brown,Substitution in,1606,2,A,ESP,2,2,0.0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,22,23,Q2,06:46,Travis Munnings,Substitution in,1606,6,B,BAH,2,2,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,24,23,Q2,06:28,Valdez Edgecombe Jr,offensive rebound,1588,8,B,BAH,2,0,18.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,24,23,Q2,06:28,Deandre Ayton,2pt turnaround jump shot missed,1588,1,B,BAH,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,24,23,Q2,06:20,Valdez Edgecombe Jr,layup missed,1580,8,B,BAH,2,0,8.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,24,23,Q2,06:20,Valdez Edgecombe Jr,offensive rebound,1580,8,B,BAH,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,24,25,Q2,06:15,Valdez Edgecombe Jr,2pt jump shot made,1575,8,B,BAH,2,0,5.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,26,25,Q2,06:00,Usman Garuba,made the assist,1560,16,A,ESP,2,0,15.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,26,25,Q2,06:00,Rudy Fernandez,2pt floating jump shot made,1560,5,A,ESP,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,26,25,Q2,05:43,Usman Garuba,blocked the shot,1543,16,A,ESP,2,0,17.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,26,25,Q2,05:43,Jaime Pradilla,defensive rebound,1543,4,A,ESP,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,26,25,Q2,05:43,Valdez Edgecombe Jr,dunk missed,1543,8,B,BAH,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,26,25,Q2,05:24,Lorenzo Brown,2pt floating jump shot missed,1524,2,A,ESP,2,0,19.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,26,25,Q2,05:24,Deandre Ayton,defensive rebound,1524,1,B,BAH,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,26,25,Q2,05:10,,Timeout,1510,,,,2,0,14.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,26,25,Q2,05:10,Usman Garuba,personal foul; 2 free throws awarded,1510,16,A,ESP,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,26,26,Q2,05:10,Deandre Ayton,1st of 2 free throws made,1510,1,B,BAH,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,26,25,Q2,05:10,Deandre Ayton,foul drawn,1510,1,B,BAH,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,26,26,Q2,05:10,Travis Munnings,offensive rebound,1510,6,B,BAH,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,26,26,Q2,05:10,Deandre Ayton,2nd of 2 free throws missed,1510,1,B,BAH,2,0,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,26,25,Q2,05:10,Alberto Diaz,Substitution out,1510,9,A,ESP,2,1,0.0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,26,25,Q2,05:10,Sergio Llull,Substitution in,1510,23,A,ESP,2,2,0.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,26,26,Q2,05:06,Rudy Fernandez,defensive rebound,1506,5,A,ESP,2,0,4.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,26,26,Q2,05:06,Usman Garuba,blocked the shot,1506,16,A,ESP,2,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,26,26,Q2,05:06,Travis Munnings,2pt jump shot missed,1506,6,B,BAH,2,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,28,26,Q2,04:42,Usman Garuba,2pt turnaround jump shot made,1482,16,A,ESP,2,0,24.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,28,26,Q2,04:42,Rudy Fernandez,made the assist,1482,5,A,ESP,2,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,28,26,Q2,04:25,Usman Garuba,defensive rebound,1465,16,A,ESP,2,0,17.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,28,26,Q2,04:25,Buddy Hield,3pt jump shot from center missed,1465,7,B,BAH,2,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
