Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_1_j_A,X_9_j_A,X_13_j_A,X_18_j_A,X_19_j_A,X_20_j_A,X_21_j_A,X_24_j_A,X_30_j_A,X_34_j_A,X_2_j_B,X_4_j_B,X_5_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_9_j_B,X_14_j_B,X_16_j_B,X_23_j_B,X_24_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,11,15,Q1,01:58,Andre Gustavson,defensive rebound,1918,30,A,FIN,1,0,24.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,11,15,Q1,01:58,Juan Nunez,2pt step back jump shot missed,1918,24,B,ESP,1,0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,13,15,Q1,01:55,Andre Gustavson,2nd of 2 free throws made,1915,30,A,FIN,1,0,3.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,12,15,Q1,01:55,Andre Gustavson,1st of 2 free throws made,1915,30,A,FIN,1,0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,11,15,Q1,01:55,Andre Gustavson,foul drawn,1915,30,A,FIN,1,0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,11,15,Q1,01:55,Rudy Fernandez,unsportsmanlike foul; 2 free throws awarded,1915,5,B,ESP,1,0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,11,15,Q1,01:55,Miro Little,Substitution out,1915,1,A,FIN,1,1,0.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,11,15,Q1,01:55,Olivier Nkamhoua,Substitution out,1915,13,A,FIN,1,1,0.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,11,15,Q1,01:55,Santi Aldama,Substitution out,1915,7,B,ESP,1,1,0.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,11,15,Q1,01:55,Mikael Jantunen,Substitution in,1915,18,A,FIN,1,2,0.0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,11,15,Q1,01:55,Edon Maxhuni,Substitution in,1915,21,A,FIN,1,2,0.0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,11,15,Q1,01:55,Jaime Pradilla,Substitution in,1915,4,B,ESP,1,2,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,15,15,Q1,01:46,Edon Maxhuni,made the assist,1906,21,A,FIN,1,0,9.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,15,15,Q1,01:46,Alexander Madsen,layup made,1906,20,A,FIN,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,15,15,Q1,01:30,Mikael Jantunen,defensive rebound,1890,18,A,FIN,1,0,16.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,15,15,Q1,01:30,Rudy Fernandez,2pt jump shot missed,1890,5,B,ESP,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,17,15,Q1,01:19,,Timeout,1879,,,,1,0,11.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,17,15,Q1,01:19,Alexander Madsen,made the assist,1879,20,A,FIN,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,18,15,Q1,01:19,Andre Gustavson,1st free throw made,1879,30,A,FIN,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,17,15,Q1,01:19,Andre Gustavson,2pt driving layup made,1879,30,A,FIN,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,17,15,Q1,01:19,Andre Gustavson,foul drawn,1879,30,A,FIN,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,17,15,Q1,01:19,Jaime Pradilla,personal foul; 1 free throw awarded,1879,4,B,ESP,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,18,15,Q1,00:53,Edon Maxhuni,steal,1853,21,A,FIN,1,0,26.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,18,15,Q1,00:53,Dario Brizuela,turnover; bad pass,1853,8,B,ESP,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,15,Q1,00:49,Mikael Jantunen,dunk made,1849,18,A,FIN,1,0,4.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,15,Q1,00:49,Edon Maxhuni,made the assist,1849,21,A,FIN,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,17,Q1,00:28,Dario Brizuela,2pt driving layup made,1828,8,B,ESP,1,0,21.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,17,Q1,00:10,Edon Maxhuni,foul drawn,1810,21,A,FIN,1,0,18.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,17,Q1,00:10,Dario Brizuela,personal foul,1810,8,B,ESP,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,17,Q1,00:02,Edon Maxhuni,2pt jump shot missed,1802,21,A,FIN,1,0,8.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,17,Q1,00:02,Juan Nunez,defensive rebound,1802,24,B,ESP,1,0,0.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
,6,6,Q1,00:00,,End of quarter,1800,,,,1,0,2.0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,17,Q2,09:36,Mikael Jantunen,2pt turnaround jump shot missed,1776,18,A,FIN,2,0,24.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,17,Q2,09:33,Alexander Madsen,turnover,1773,20,A,FIN,2,0,3.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,17,Q2,09:33,Alexander Madsen,offensive foul,1773,20,A,FIN,2,0,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,17,Q2,09:33,Rudy Fernandez,turnover; out of bounds,1773,5,B,ESP,2,0,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,17,Q2,09:33,Jaime Pradilla,foul drawn,1773,4,B,ESP,2,0,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,17,Q2,09:33,Rudy Fernandez,defensive rebound,1773,5,B,ESP,2,0,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,17,Q2,09:12,Mikael Jantunen,defensive rebound,1752,18,A,FIN,2,0,21.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,17,Q2,09:12,Dario Brizuela,3pt jump shot missed,1752,8,B,ESP,2,0,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,17,Q2,08:59,Andre Gustavson,turnover; bad pass,1739,30,A,FIN,2,0,13.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,17,Q2,08:59,Dario Brizuela,steal,1739,8,B,ESP,2,0,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,19,Q2,08:56,,Timeout,1736,,,,2,0,3.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,19,Q2,08:56,Dario Brizuela,2pt driving layup made,1736,8,B,ESP,2,0,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,19,Q2,08:34,Mikael Jantunen,2pt driving layup missed,1714,18,A,FIN,2,0,22.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,19,Q2,08:34,Jaime Pradilla,blocked the shot,1714,4,B,ESP,2,0,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,19,Q2,08:31,,team defensive rebound,1711,,,,2,0,3.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,08:09,Dario Brizuela,2pt driving layup made,1689,8,B,ESP,2,0,22.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,07:40,Jacob Grandison,2pt jump shot missed,1660,34,A,FIN,2,0,29.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,07:40,Rudy Fernandez,defensive rebound,1660,5,B,ESP,2,0,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,07:31,Rudy Fernandez,turnover; bad pass,1651,5,B,ESP,2,0,9.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,07:31,Alexander Madsen,Substitution out,1651,20,A,FIN,2,1,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,07:31,Andre Gustavson,Substitution out,1651,30,A,FIN,2,1,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,07:31,Edon Maxhuni,Substitution out,1651,21,A,FIN,2,1,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,07:31,Miro Little,Substitution in,1651,1,A,FIN,2,2,0.0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,07:31,Olivier Nkamhoua,Substitution in,1651,13,A,FIN,2,2,0.0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,07:31,Elias Valtonen,Substitution in,1651,19,A,FIN,2,2,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,07:07,Jacob Grandison,offensive rebound,1627,34,A,FIN,2,0,24.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,07:07,Olivier Nkamhoua,3pt jump shot missed,1627,13,A,FIN,2,0,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,07:03,Jacob Grandison,layup missed,1623,34,A,FIN,2,0,4.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,07:03,Jaime Pradilla,defensive rebound,1623,4,B,ESP,2,0,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,07:03,Jaime Pradilla,blocked the shot,1623,4,B,ESP,2,0,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,06:57,Jacob Grandison,personal foul,1617,34,A,FIN,2,0,6.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,06:57,Dario Brizuela,foul drawn,1617,8,B,ESP,2,0,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,06:48,Mikael Jantunen,defensive rebound,1608,18,A,FIN,2,0,9.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,06:48,Dario Brizuela,2pt step back jump shot missed,1608,8,B,ESP,2,0,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,06:40,Olivier Nkamhoua,foul drawn,1600,13,A,FIN,2,0,8.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,06:40,Jaime Pradilla,personal foul,1600,4,B,ESP,2,0,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,06:40,Jaime Pradilla,Substitution out,1600,4,B,ESP,2,1,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,06:40,Dario Brizuela,Substitution out,1600,8,B,ESP,2,1,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,06:40,Santi Aldama,Substitution in,1600,7,B,ESP,2,2,0.0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,06:40,Lorenzo Brown,Substitution in,1600,2,B,ESP,2,2,0.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,21,Q2,06:25,Olivier Nkamhoua,turnover; ball handling,1585,13,A,FIN,2,0,15.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,06:25,Alberto Diaz,steal,1585,9,B,ESP,2,0,0.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,06:19,Rudy Fernandez,offensive rebound,1579,5,B,ESP,2,0,6.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,21,Q2,06:19,Lorenzo Brown,2pt driving layup missed,1579,2,B,ESP,2,0,0.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,24,Q2,06:13,Lorenzo Brown,made the assist,1573,2,B,ESP,2,0,6.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,24,Q2,06:13,Santi Aldama,3pt jump shot made,1573,7,B,ESP,2,0,0.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,24,Q2,06:04,Mikael Jantunen,3pt jump shot from center missed,1564,18,A,FIN,2,0,9.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,24,Q2,06:04,Lorenzo Brown,defensive rebound,1564,2,B,ESP,2,0,0.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,24,Q2,05:44,Lorenzo Brown,turnover; bad pass,1544,2,B,ESP,2,0,20.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,24,Q2,05:44,Jacob Grandison,Substitution out,1544,34,A,FIN,2,1,0.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,24,Q2,05:44,Alberto Diaz,Substitution out,1544,9,B,ESP,2,1,0.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,24,Q2,05:44,Rudy Fernandez,Substitution out,1544,5,B,ESP,2,1,0.0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_58.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_58--competition_208791,20,24,Q2,05:44,Sasu Salin,Substitution in,1544,9,A,FIN,2,2,0.0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,20,24,Q2,05:44,Sergio Llull,Substitution in,1544,23,B,ESP,2,2,0.0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
