Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_1_j_A,X_3_j_A,X_5_j_A,X_6_j_A,X_7_j_A,X_8_j_A,X_13_j_A,X_15_j_A,X_17_j_A,X_22_j_A,X_2_j_B,X_5_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_9_j_B,X_10_j_B,X_14_j_B,X_16_j_B,X_21_j_B,X_23_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,19,Q1,00:39,Josh Green,Substitution out,1839,6,A,AUS,1,1,0.0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,19,Q1,00:39,Dyson Daniels,Substitution in,1839,1,A,AUS,1,2,0.0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,21,Q1,00:18,Sergio Llull,made the assist,1818,23,B,ESP,1,0,21.0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,21,Q1,00:18,Usman Garuba,layup made,1818,16,B,ESP,1,0,0.0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
,11,5,Q1,00:00,,End of quarter,1800,,,,1,0,18.0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,21,Q1,00:00,Patty Mills,3pt pullup jump shot missed,1800,5,A,AUS,1,0,0.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,21,Q2,10:00,,jump ball situation; throw-in,1800,,,,2,0,0.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,21,Q2,09:49,Will Magnay,defensive rebound,1789,22,A,AUS,2,0,11.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,21,Q2,09:49,Sergio Llull,3pt pullup jump shot missed,1789,23,B,ESP,2,0,0.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,21,Q2,09:39,Josh Giddey,turnover; bad pass,1779,3,A,AUS,2,0,10.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,21,Q2,09:39,Rudy Fernandez,steal,1779,5,B,ESP,2,0,0.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,24,Q2,09:23,Sergio Llull,3pt jump shot made,1763,23,B,ESP,2,0,16.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,24,Q2,09:23,Rudy Fernandez,made the assist,1763,5,B,ESP,2,0,0.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,24,Q2,09:12,Josh Giddey,foul drawn,1752,3,A,AUS,2,0,11.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,24,Q2,09:12,Alberto Diaz,personal foul,1752,9,B,ESP,2,0,0.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,24,Q2,09:12,Will Magnay,Substitution out,1752,22,A,AUS,2,1,0.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,24,Q2,09:12,Jock Landale,Substitution in,1752,13,A,AUS,2,2,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,24,Q2,09:01,Jock Landale,2pt jump shot missed,1741,13,A,AUS,2,0,11.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,24,Q2,09:01,Juancho Hernangomez,defensive rebound,1741,10,B,ESP,2,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,24,Q2,08:56,Patty Mills,personal foul,1736,5,A,AUS,2,0,5.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,24,Q2,08:56,Alberto Diaz,foul drawn,1736,9,B,ESP,2,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,27,Q2,08:42,Alberto Diaz,made the assist,1722,9,B,ESP,2,0,14.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,27,Q2,08:42,Sergio Llull,3pt jump shot made,1722,23,B,ESP,2,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
