Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_1_j_A,X_5_j_A,X_6_j_A,X_7_j_A,X_8_j_A,X_10_j_A,X_12_j_A,X_26_j_A,X_27_j_A,X_32_j_A,X_85_j_A,X_99_j_A,X_2_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_9_j_B,X_11_j_B,X_14_j_B,X_32_j_B,X_45_j_B,X_51_j_B,X_99_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,7,12,Q1,04:42,Victor Wembanyama,foul drawn,2082,32,A,FRA,1,0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,7,12,Q1,04:42,Victor Wembanyama,1st of 1 free throw missed,2082,32,A,FRA,1,0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,7,12,Q1,04:42,Victor Wembanyama,layup made,2082,32,A,FRA,1,0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,7,12,Q1,04:42,Bruno Caboclo,personal foul; 1 free throw awarded,2082,51,B,BRA,1,0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,7,12,Q1,04:42,Evan Fournier,Substitution out,2082,10,A,FRA,1,1,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,7,12,Q1,04:42,Bruno Caboclo,Substitution out,2082,51,B,BRA,1,1,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,7,12,Q1,04:42,Nando De Colo,Substitution in,2082,12,A,FRA,1,2,0.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,7,12,Q1,04:42,Cristiano Felicio,Substitution in,2082,6,B,BRA,1,2,0.0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,7,12,Q1,04:32,Guerschon Yabusele,3pt jump shot missed,2072,7,A,FRA,1,0,10.0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,7,12,Q1,04:32,Joao Cardoso,defensive rebound,2072,45,B,BRA,1,0,0.0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
