Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_0_j_A,X_5_j_A,X_7_j_A,X_8_j_A,X_11_j_A,X_14_j_A,X_16_j_A,X_34_j_A,X_44_j_A,X_0_j_B,X_1_j_B,X_2_j_B,X_4_j_B,X_7_j_B,X_8_j_B,X_9_j_B,X_13_j_B,X_19_j_B,X_24_j_B,X_92_j_B,game_code,X_1_j_A,X_2_j_A,X_4_j_A,X_9_j_A,X_13_j_A,X_19_j_A,X_24_j_A,X_92_j_A,X_3_j_B,X_5_j_B,X_6_j_B,X_11_j_B,X_15_j_B,X_17_j_B,X_22_j_B,X_26_j_B,X_3_j_A,X_10_j_B,X_14_j_B,X_16_j_B,X_21_j_B,X_23_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,53,60,Q3,03:11,Khem Birch,Substitution in,791,92.0,B,CAN,3,2,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,53,62,Q3,02:49,Giannis Antetokounmpo,2pt step back jump shot missed,769,34.0,A,GRE,3,0,22.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,53,62,Q3,02:46,,team defensive rebound,766,,,,3,0,3.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,53,64,Q3,02:23,Andrew Nembhard,2pt pullup jump shot made,743,19.0,B,CAN,3,0,23.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,55,64,Q3,02:02,Kostas Papanikolaou,2pt driving layup made,722,16.0,A,GRE,3,0,21.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,55,64,Q3,02:02,Nick Calathes,made the assist,722,8.0,A,GRE,3,0,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,55,64,Q3,01:52,Giannoulis Larentzakis,steal,712,5.0,A,GRE,3,0,10.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,55,64,Q3,01:52,Andrew Nembhard,turnover; bad pass,712,19.0,B,CAN,3,0,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,58,64,Q3,01:47,Kostas Papanikolaou,3rd of 3 free throws made,707,16.0,A,GRE,3,0,5.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,57,64,Q3,01:47,Kostas Papanikolaou,2nd of 3 free throws made,707,16.0,A,GRE,3,0,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,56,64,Q3,01:47,Kostas Papanikolaou,1st of 3 free throws made,707,16.0,A,GRE,3,0,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,55,64,Q3,01:47,Kostas Papanikolaou,foul drawn,707,16.0,A,GRE,3,0,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,56,64,Q3,01:47,Nick Calathes,made the assist,707,8.0,A,GRE,3,0,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,55,64,Q3,01:47,Andrew Nembhard,personal foul; 3 free throws awarded,707,19.0,B,CAN,3,0,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,55,64,Q3,01:47,Giannis Antetokounmpo,Substitution out,707,34.0,A,GRE,3,1,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,58,64,Q3,01:47,Kostas Papanikolaou,Substitution out,707,16.0,A,GRE,3,1,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,55,64,Q3,01:47,Shai Gilgeous-Alexander,Substitution out,707,2.0,B,CAN,3,1,0.0,0,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,58,64,Q3,01:47,Georgios Papagiannis,Substitution in,707,14.0,A,GRE,3,2,0.0,0,1.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,55,64,Q3,01:47,Dinos Mitoglou,Substitution in,707,44.0,A,GRE,3,2,0.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,55,64,Q3,01:47,RJ Barrett,Substitution in,707,9.0,B,CAN,3,2,0.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,58,64,Q3,01:24,Georgios Papagiannis,defensive rebound,684,14.0,A,GRE,3,0,23.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,64,Q3,01:24,Kelly Olynyk,3pt jump shot missed,684,13.0,B,CAN,3,0,0.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,58,64,Q3,01:12,Giannoulis Larentzakis,3pt pullup jump shot missed,672,5.0,A,GRE,3,0,12.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,64,Q3,01:12,Kelly Olynyk,defensive rebound,672,13.0,B,CAN,3,0,0.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,64,Q3,01:03,RJ Barrett,offensive rebound,663,9.0,B,CAN,3,0,9.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,64,Q3,01:03,Jamal Murray,2pt pullup jump shot missed,663,4.0,B,CAN,3,0,0.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,58,66,Q3,00:59,,Timeout,659,,,,3,0,4.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,66,Q3,00:59,RJ Barrett,tip in made,659,9.0,B,CAN,3,0,0.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,66,Q3,00:59,Andrew Nembhard,personal foul; 2 free throws awarded,659,19.0,B,CAN,3,0,0.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,58,66,Q3,00:59,Panagiotis Kalaitzakis,Substitution out,659,11.0,A,GRE,3,1,0.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,66,Q3,00:59,Nick Calathes,Substitution out,659,8.0,A,GRE,3,1,0.0,0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,58,66,Q3,00:59,Vasilis Toliopoulos,Substitution in,659,7.0,A,GRE,3,2,0.0,0,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,58,66,Q3,00:59,Vasilis Toliopoulos,foul drawn,659,7.0,A,GRE,3,0,0.0,0,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,66,Q3,00:59,Vasilis Toliopoulos,2nd of 2 free throws made,659,7.0,A,GRE,3,0,0.0,0,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,59,66,Q3,00:59,Vasilis Toliopoulos,1st of 2 free throws made,659,7.0,A,GRE,3,0,0.0,0,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,66,Q3,00:59,Thomas Walkup,Substitution in,659,0.0,A,GRE,3,2,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,68,Q3,00:43,Jamal Murray,2pt floating jump shot made,643,4.0,B,CAN,3,0,16.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,68,Q3,00:15,,team turnover; 24 seconds violation,615,,,,3,0,28.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,68,Q3,00:15,Giannoulis Larentzakis,Substitution out,615,5.0,A,GRE,3,1,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,68,Q3,00:15,Khem Birch,Substitution out,615,92.0,B,CAN,3,1,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,68,Q3,00:15,Panagiotis Kalaitzakis,Substitution in,615,11.0,A,GRE,3,2,0.0,1,0.0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,68,Q3,00:15,Shai Gilgeous-Alexander,Substitution in,615,2.0,B,CAN,3,2,0.0,1,0.0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,68,Q3,00:01,,jump ball situation; throw-in,601,,,,3,0,14.0,1,0.0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,68,Q3,00:01,Thomas Walkup,steal,601,0.0,A,GRE,3,0,0.0,1,0.0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,68,Q3,00:01,Jamal Murray,turnover; ball handling,601,4.0,B,CAN,3,0,0.0,1,0.0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,68,Q3,00:01,Panagiotis Kalaitzakis,Substitution out,601,11.0,A,GRE,3,1,0.0,1,0.0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,68,Q3,00:01,Nick Calathes,Substitution in,601,8.0,A,GRE,3,2,0.0,1,0.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
,40,56,Q3,00:00,,End of quarter,600,,,,3,0,1.0,1,0.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,68,Q3,00:00,Vasilis Toliopoulos,3pt jump shot missed,600,7.0,A,GRE,3,0,0.0,1,0.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,68,Q4,10:00,,jump ball situation; throw-in,600,,,,4,0,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,60,68,Q4,09:44,Giannoulis Larentzakis,personal foul; 2 free throws awarded,584,5.0,A,GRE,4,0,16.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,69,Q4,09:44,Jamal Murray,made the assist,584,4.0,B,CAN,4,0,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,68,Q4,09:44,RJ Barrett,foul drawn,584,9.0,B,CAN,4,0,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,69,Q4,09:44,RJ Barrett,1st of 2 free throws made,584,9.0,B,CAN,4,0,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,70,Q4,09:44,RJ Barrett,2nd of 2 free throws made,584,9.0,B,CAN,4,0,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,63,70,Q4,09:23,Thomas Walkup,made the assist,563,0.0,A,GRE,4,0,21.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,63,70,Q4,09:23,Vasilis Toliopoulos,3pt jump shot made,563,7.0,A,GRE,4,0,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,63,72,Q4,09:12,Andrew Nembhard,made the assist,552,19.0,B,CAN,4,0,11.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,63,72,Q4,09:12,Dwight Powell,layup made,552,7.0,B,CAN,4,0,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,63,72,Q4,08:45,Vasilis Toliopoulos,2pt floating jump shot missed,525,7.0,A,GRE,4,0,27.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,63,72,Q4,08:45,Kelly Olynyk,defensive rebound,525,13.0,B,CAN,4,0,0.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,63,72,Q4,08:33,Georgios Papagiannis,blocked the shot,513,14.0,A,GRE,4,0,12.0,1,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117644,,,,,,,,,,,,,,,,,,,,,,
