Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_3_j_A,X_5_j_A,X_7_j_A,X_9_j_A,X_13_j_A,X_15_j_A,X_22_j_A,X_23_j_A,X_30_j_A,X_33_j_A,X_4_j_B,X_5_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_11_j_B,X_12_j_B,X_13_j_B,X_14_j_B,X_15_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,10,2,Q1,07:19,Anthony Davis,Substitution in,2239,14,B,USA,1,2,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,10,5,Q1,07:05,Stephen Curry,3pt step back jump shot made,2225,4,B,USA,1,0,14.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,10,5,Q1,06:47,Nikola Jokic,offensive rebound,2207,15,A,SRB,1,0,18.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,10,5,Q1,06:47,Bogdan Bogdanovic,3pt jump shot missed,2207,7,A,SRB,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,10,5,Q1,06:41,Nikola Jokic,turnover; bad pass,2201,15,A,SRB,1,0,6.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,10,5,Q1,06:41,Anthony Davis,steal,2201,14,B,USA,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,10,5,Q1,06:34,Stephen Curry,3pt jump shot missed,2194,4,B,USA,1,0,7.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,10,5,Q1,06:30,,team defensive rebound,2190,,,,1,0,4.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,5,Q1,06:12,Aleksa Avramovic,made the assist,2172,30,A,SRB,1,0,18.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,5,Q1,06:12,Nikola Jokic,layup made,2172,15,A,SRB,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,8,Q1,06:00,LeBron James,made the assist,2160,6,B,USA,1,0,12.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,8,Q1,06:00,Devin Booker,3pt jump shot made,2160,15,B,USA,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,8,Q1,05:42,Ognjen Dobric,3pt jump shot missed,2142,13,A,SRB,1,0,18.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,8,Q1,05:42,LeBron James,defensive rebound,2142,6,B,USA,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,8,Q1,05:34,Nikola Jokic,steal,2134,15,A,SRB,1,0,8.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,8,Q1,05:34,LeBron James,turnover; bad pass,2134,6,B,USA,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,8,Q1,05:31,Nikola Jokic,turnover; ball handling,2131,15,A,SRB,1,0,3.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
