Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_3_j_A,X_5_j_A,X_7_j_A,X_9_j_A,X_13_j_A,X_15_j_A,X_22_j_A,X_23_j_A,X_27_j_A,X_30_j_A,X_33_j_A,X_4_j_B,X_5_j_B,X_6_j_B,X_7_j_B,X_9_j_B,X_10_j_B,X_11_j_B,X_13_j_B,X_14_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,15,16,Q1,02:24,Nuni Omot,foul drawn,1944,5,B,SSD,1,0,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,18,18,Q1,02:10,Vasilije Micic,made the assist,1930,22,A,SRB,1,0,14.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,18,18,Q1,02:10,Ognjen Dobric,3pt jump shot made,1930,13,A,SRB,1,0,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,18,18,Q1,02:00,Wenyen Gabriel,offensive rebound,1920,9,B,SSD,1,0,10.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,18,18,Q1,02:00,Carlik Jones,2pt driving layup missed,1920,4,B,SSD,1,0,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,18,18,Q1,01:48,Vasilije Micic,defensive rebound,1908,22,A,SRB,1,0,12.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,18,18,Q1,01:48,Nuni Omot,2pt step back jump shot missed,1908,5,B,SSD,1,0,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,18,18,Q1,01:42,Nikola Jokic,foul drawn,1902,15,A,SRB,1,0,6.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,19,18,Q1,01:42,Vasilije Micic,made the assist,1902,22,A,SRB,1,0,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,19,18,Q1,01:42,Nikola Jokic,1st of 2 free throws made,1902,15,A,SRB,1,0,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,20,18,Q1,01:42,Nikola Jokic,2nd of 2 free throws made,1902,15,A,SRB,1,0,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,18,18,Q1,01:42,Wenyen Gabriel,personal foul; 2 free throws awarded,1902,9,B,SSD,1,0,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,20,18,Q1,01:42,Nikola Jokic,Substitution out,1902,15,A,SRB,1,1,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,18,18,Q1,01:42,Wenyen Gabriel,Substitution out,1902,9,B,SSD,1,1,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,18,18,Q1,01:42,Bul Kuol,Substitution out,1902,7,B,SSD,1,1,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,18,18,Q1,01:42,Nuni Omot,Substitution out,1902,5,B,SSD,1,1,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,20,18,Q1,01:42,Nikola Milutinov,Substitution in,1902,33,A,SRB,1,2,0.0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,18,18,Q1,01:42,Marial Shayok,Substitution in,1902,11,B,SSD,1,2,0.0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,18,18,Q1,01:42,JT Thor,Substitution in,1902,10,B,SSD,1,2,0.0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,18,18,Q1,01:42,Khaman Maluach,Substitution in,1902,6,B,SSD,1,2,0.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,20,18,Q1,01:29,Marko Guduric,personal foul,1889,23,A,SRB,1,0,13.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,20,18,Q1,01:29,Peter Jok,foul drawn,1889,14,B,SSD,1,0,0.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,20,18,Q1,01:27,Peter Jok,layup missed,1887,14,B,SSD,1,0,2.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,20,18,Q1,01:27,JT Thor,offensive rebound,1887,10,B,SSD,1,0,0.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,20,20,Q1,01:26,JT Thor,tip in made,1886,10,B,SSD,1,0,1.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,20,20,Q1,01:07,Nikola Milutinov,dunk missed,1867,33,A,SRB,1,0,19.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,20,20,Q1,01:07,Marial Shayok,defensive rebound,1867,11,B,SSD,1,0,0.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,20,20,Q1,00:44,Vasilije Micic,defensive rebound,1844,22,A,SRB,1,0,23.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,20,20,Q1,00:44,Marial Shayok,3pt step back jump shot missed,1844,11,B,SSD,1,0,0.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,20,20,Q1,00:36,Vasilije Micic,1st of 2 free throws missed,1836,22,A,SRB,1,0,8.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,20,20,Q1,00:36,Vasilije Micic,foul drawn,1836,22,A,SRB,1,0,0.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,21,20,Q1,00:36,Vasilije Micic,2nd of 2 free throws made,1836,22,A,SRB,1,0,0.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,20,20,Q1,00:36,JT Thor,personal foul; 2 free throws awarded,1836,10,B,SSD,1,0,0.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,21,22,Q1,00:28,Carlik Jones,2pt pullup jump shot made,1828,4,B,SSD,1,0,8.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,23,22,Q1,00:04,Nikola Jovic,made the assist,1804,5,A,SRB,1,0,24.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,23,22,Q1,00:04,Vasilije Micic,2pt driving layup made,1804,22,A,SRB,1,0,0.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
,12,10,Q1,00:00,,End of quarter,1800,,,,1,0,4.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,23,22,Q2,10:00,,jump ball situation; throw-in,1800,,,,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,23,22,Q2,09:54,Carlik Jones,turnover; ball handling,1794,4,B,SSD,2,0,6.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,23,22,Q2,09:41,Bogdan Bogdanovic,3pt jump shot missed,1781,7,A,SRB,2,0,13.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,23,22,Q2,09:41,Carlik Jones,defensive rebound,1781,4,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,23,22,Q2,09:32,Nikola Milutinov,blocked the shot,1772,33,A,SRB,2,0,9.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,23,22,Q2,09:32,Marial Shayok,2pt pullup jump shot missed,1772,11,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,23,22,Q2,09:32,Khaman Maluach,offensive rebound,1772,6,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,23,25,Q2,09:23,JT Thor,3pt jump shot made,1763,10,B,SSD,2,0,9.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,23,25,Q2,09:23,Carlik Jones,made the assist,1763,4,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,26,25,Q2,09:00,Nikola Milutinov,1st free throw made,1740,33,A,SRB,2,0,23.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,25,25,Q2,09:00,Nikola Milutinov,dunk made,1740,33,A,SRB,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,25,25,Q2,09:00,Bogdan Bogdanovic,made the assist,1740,7,A,SRB,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,25,25,Q2,09:00,Nikola Milutinov,foul drawn,1740,33,A,SRB,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,25,25,Q2,09:00,JT Thor,personal foul; 1 free throw awarded,1740,10,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,26,25,Q2,08:37,Marko Guduric,defensive rebound,1717,23,A,SRB,2,0,23.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,26,25,Q2,08:37,Marial Shayok,2pt driving layup missed,1717,11,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,29,25,Q2,08:30,Bogdan Bogdanovic,3pt jump shot made,1710,7,A,SRB,2,0,7.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,29,25,Q2,08:30,Vasilije Micic,made the assist,1710,22,A,SRB,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,29,25,Q2,08:29,,Timeout,1709,,,,2,0,1.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,29,25,Q2,08:29,Peter Jok,Substitution out,1709,14,B,SSD,2,1,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,29,25,Q2,08:29,Bul Kuol,Substitution in,1709,7,B,SSD,2,2,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,29,25,Q2,08:12,Vasilije Micic,defensive rebound,1692,22,A,SRB,2,0,17.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,29,25,Q2,08:12,Bul Kuol,2pt driving layup missed,1692,7,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,29,25,Q2,08:08,,Coach: technical foul,1688,,,,2,0,4.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,30,25,Q2,08:08,Marko Guduric,1st free throw made,1688,23,A,SRB,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,30,25,Q2,08:00,Bogdan Bogdanovic,foul drawn,1680,7,A,SRB,2,0,8.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,31,25,Q2,08:00,Bogdan Bogdanovic,2nd of 2 free throws missed,1680,7,A,SRB,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,31,25,Q2,08:00,Nikola Milutinov,made the assist,1680,33,A,SRB,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,31,25,Q2,08:00,Bogdan Bogdanovic,1st of 2 free throws made,1680,7,A,SRB,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,31,25,Q2,08:00,Khaman Maluach,defensive rebound,1680,6,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,30,25,Q2,08:00,Bul Kuol,personal foul; 2 free throws awarded,1680,7,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,31,25,Q2,07:42,JT Thor,2pt turnaround jump shot missed,1662,10,B,SSD,2,0,18.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,31,25,Q2,07:42,Bul Kuol,offensive rebound,1662,7,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,31,25,Q2,07:29,Vasilije Micic,personal foul,1649,22,A,SRB,2,0,13.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,31,25,Q2,07:29,Bul Kuol,foul drawn,1649,7,B,SSD,2,0,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,31,25,Q2,07:29,Nikola Milutinov,Substitution out,1649,33,A,SRB,2,1,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,31,25,Q2,07:29,Khaman Maluach,Substitution out,1649,6,B,SSD,2,1,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,31,25,Q2,07:29,JT Thor,Substitution out,1649,10,B,SSD,2,1,0.0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,31,25,Q2,07:29,Nikola Jokic,Substitution in,1649,15,A,SRB,2,2,0.0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,31,25,Q2,07:29,Nuni Omot,Substitution in,1649,5,B,SSD,2,2,0.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,31,25,Q2,07:29,Majok Deng,Substitution in,1649,13,B,SSD,2,2,0.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,31,25,Q2,07:26,Marko Guduric,foul drawn,1646,23,A,SRB,2,0,3.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,31,25,Q2,07:26,Carlik Jones,offensive foul,1646,4,B,SSD,2,0,0.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,31,25,Q2,07:26,Carlik Jones,turnover,1646,4,B,SSD,2,0,0.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,34,25,Q2,07:04,Bogdan Bogdanovic,made the assist,1624,7,A,SRB,2,0,22.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,34,25,Q2,07:04,Nikola Jovic,3pt jump shot made,1624,5,A,SRB,2,0,0.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,34,25,Q2,06:48,Nikola Jokic,defensive rebound,1608,15,A,SRB,2,0,16.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,34,25,Q2,06:48,Carlik Jones,2pt pullup jump shot missed,1608,4,B,SSD,2,0,0.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,34,25,Q2,06:43,Bogdan Bogdanovic,3pt jump shot missed,1603,7,A,SRB,2,0,5.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
