Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_1_j_A,X_5_j_A,X_6_j_A,X_7_j_A,X_8_j_A,X_10_j_A,X_12_j_A,X_26_j_A,X_27_j_A,X_32_j_A,X_85_j_A,X_99_j_A,X_2_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_9_j_B,X_11_j_B,X_14_j_B,X_32_j_B,X_45_j_B,X_51_j_B,X_99_j_B,game_code,X_2_j_A,X_4_j_A,X_18_j_A,X_24_j_A,X_30_j_A,X_34_j_A,X_91_j_A,X_1_j_B,X_5_j_B,X_10_j_B,X_12_j_B,X_26_j_B,X_27_j_B,X_85_j_B,X_0_j_B,X_13_j_B,X_17_j_B,X_42_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,53,Q4,07:20,Vitor Benite,defensive rebound,440,8.0,B,BRA,4,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,53,Q4,07:11,Victor Wembanyama,defensive rebound,431,32.0,A,FRA,4,0,9.0,0.0,1,1,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,53,Q4,07:11,Vitor Benite,3pt jump shot missed,431,8.0,B,BRA,4,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,53,Q4,06:54,Andrew Albicy,turnover; bad pass,414,6.0,A,FRA,4,0,17.0,0.0,1,1,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,53,Q4,06:54,Gui Santos,steal,414,11.0,B,BRA,4,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,53,Q4,06:33,Lucas Dias,3pt jump shot missed,393,99.0,B,BRA,4,0,21.0,0.0,1,1,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,53,Q4,06:30,,team offensive rebound,390,,,,4,0,3.0,0.0,1,1,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,53,Q4,06:30,Andrew Albicy,Substitution out,390,6.0,A,FRA,4,1,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,53,Q4,06:30,Yago Santos,Substitution out,390,2.0,B,BRA,4,1,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,53,Q4,06:30,Frank Ntilikina,Substitution in,390,1.0,A,FRA,4,2,0.0,1.0,1,0,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,53,Q4,06:30,Marcelinho Huertas,Substitution in,390,9.0,B,BRA,4,2,0.0,1.0,1,0,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,56,Q4,06:20,Marcelinho Huertas,3pt pullup jump shot made,380,9.0,B,BRA,4,0,10.0,1.0,1,0,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,56,Q4,06:20,Lucas Dias,made the assist,380,99.0,B,BRA,4,0,0.0,1.0,1,0,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,56,Q4,06:18,,Timeout,378,,,,4,0,2.0,1.0,1,0,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,56,Q4,06:18,Bilal Coulibaly,Substitution out,378,99.0,A,FRA,4,1,0.0,1.0,1,0,1.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,56,Q4,06:18,Isaia Cordinier,Substitution in,378,8.0,A,FRA,4,2,0.0,1.0,1,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,56,Q4,05:58,Victor Wembanyama,turnover; bad pass,358,32.0,A,FRA,4,0,20.0,1.0,1,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,56,Q4,05:58,Vitor Benite,steal,358,8.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,56,Q4,05:41,Frank Ntilikina,personal foul; 2 free throws awarded,341,1.0,A,FRA,4,0,17.0,1.0,1,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,56,Q4,05:41,Vitor Benite,foul drawn,341,8.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,56,Q4,05:41,Victor Wembanyama,Substitution out,341,32.0,A,FRA,4,1,0.0,1.0,1,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,62,56,Q4,05:41,Rudy Gobert,Substitution in,341,27.0,A,FRA,4,2,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,57,Q4,05:41,Vitor Benite,1st of 2 free throws made,341,8.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,62,58,Q4,05:41,Vitor Benite,2nd of 2 free throws made,341,8.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,64,58,Q4,05:23,Isaia Cordinier,2pt pullup jump shot made,323,8.0,A,FRA,4,0,18.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,64,58,Q4,05:05,Rudy Gobert,defensive rebound,305,27.0,A,FRA,4,0,18.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,64,58,Q4,05:05,Vitor Benite,3pt pullup jump shot missed,305,8.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,67,58,Q4,04:45,Frank Ntilikina,3pt pullup jump shot made,285,1.0,A,FRA,4,0,20.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,67,58,Q4,04:19,Nicolas Batum,steal,259,5.0,A,FRA,4,0,26.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,67,58,Q4,04:19,Gui Santos,turnover; bad pass,259,11.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,58,Q4,04:14,,Timeout,254,,,,4,0,5.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,58,Q4,04:14,Nicolas Batum,layup made,254,5.0,A,FRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,58,Q4,04:14,Rudy Gobert,made the assist,254,27.0,A,FRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,58,Q4,03:55,Nicolas Batum,defensive rebound,235,5.0,A,FRA,4,0,19.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,58,Q4,03:55,Vitor Benite,2pt step back jump shot missed,235,8.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,58,Q4,03:41,Frank Ntilikina,turnover; bad pass,221,1.0,A,FRA,4,0,14.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,58,Q4,03:41,Gui Santos,steal,221,11.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,60,Q4,03:37,Cristiano Felicio,layup made,217,6.0,B,BRA,4,0,4.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,60,Q4,03:37,Vitor Benite,made the assist,217,8.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,60,Q4,03:17,Nicolas Batum,turnover; bad pass,197,5.0,A,FRA,4,0,20.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,60,Q4,03:17,Vitor Benite,steal,197,8.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,62,Q4,03:01,,Timeout,181,,,,4,0,16.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,62,Q4,03:01,Cristiano Felicio,layup made,181,6.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,62,Q4,03:01,Marcelinho Huertas,made the assist,181,9.0,B,BRA,4,0,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,62,Q4,03:01,Guerschon Yabusele,Substitution out,181,7.0,A,FRA,4,1,0.0,1.0,1,0,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,62,Q4,03:01,Victor Wembanyama,Substitution in,181,32.0,A,FRA,4,2,0.0,1.0,1,0,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,62,Q4,02:42,Rudy Gobert,turnover; ball handling,162,27.0,A,FRA,4,0,19.0,1.0,1,0,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,62,Q4,02:42,Lucas Dias,steal,162,99.0,B,BRA,4,0,0.0,1.0,1,0,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,62,Q4,02:30,Marcelinho Huertas,turnover; bad pass,150,9.0,B,BRA,4,0,12.0,1.0,1,0,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,62,Q4,02:30,Nicolas Batum,Substitution out,150,5.0,A,FRA,4,1,0.0,1.0,1,0,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,62,Q4,02:30,Vitor Benite,Substitution out,150,8.0,B,BRA,4,1,0.0,1.0,1,0,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,62,Q4,02:30,Andrew Albicy,Substitution in,150,6.0,A,FRA,4,2,0.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,62,Q4,02:30,Leo Meindl,Substitution in,150,14.0,B,BRA,4,2,0.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,69,62,Q4,02:12,Rudy Gobert,foul drawn,132,27.0,A,FRA,4,0,18.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,69,62,Q4,02:12,Leo Meindl,personal foul; 2 free throws awarded,132,14.0,B,BRA,4,0,0.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,70,62,Q4,02:12,Frank Ntilikina,made the assist,132,1.0,A,FRA,4,0,0.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,70,62,Q4,02:12,Rudy Gobert,1st of 2 free throws made,132,27.0,A,FRA,4,0,0.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,70,62,Q4,02:12,Rudy Gobert,2nd of 2 free throws missed,132,27.0,A,FRA,4,0,0.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,70,62,Q4,02:12,Frank Ntilikina,offensive rebound,132,1.0,A,FRA,4,0,0.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,70,62,Q4,01:57,Frank Ntilikina,3pt pullup jump shot missed,117,1.0,A,FRA,4,0,15.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_27.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_27--competition_208722,70,62,Q4,01:57,Leo Meindl,defensive rebound,117,14.0,B,BRA,4,0,0.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,70,62,Q4,01:55,Rudy Gobert,personal foul,115,27.0,A,FRA,4,0,2.0,1.0,0,1,0.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,117647,,,,,,,,,,,,,,,,,,
