Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_0_j_A,X_4_j_A,X_6_j_A,X_7_j_A,X_9_j_A,X_10_j_A,X_13_j_A,X_17_j_A,X_32_j_A,X_42_j_A,X_2_j_B,X_4_j_B,X_5_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_12_j_B,X_18_j_B,X_24_j_B,X_30_j_B,X_34_j_B,X_91_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,26,21,Q1,00:00,Dennis Schroder,Substitution out,1800,17,A,GER,1,1,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,26,21,Q1,00:00,Johannes Thiemann,Substitution out,1800,32,A,GER,1,1,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,26,21,Q1,00:00,Maodo Lo,Substitution in,1800,4,A,GER,1,2,0.0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,26,21,Q1,00:00,Nick Weiler-Babb,Substitution in,1800,6,A,GER,1,2,0.0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,26,21,Q1,00:00,Isaac Bonga,Substitution in,1800,0,A,GER,1,2,0.0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,28,21,Q2,10:00,,jump ball situation; throw-in,1800,,,,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,28,21,Q2,09:52,Maodo Lo,turnover; ball handling,1792,4,A,GER,2,0,8.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,28,21,Q2,09:52,Yuki Kawamura,steal,1792,5,B,JPN,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,28,23,Q2,09:45,Yuta Watanabe,layup made,1785,12,B,JPN,2,0,7.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,28,23,Q2,09:45,Yuki Kawamura,made the assist,1785,5,B,JPN,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,28,23,Q2,09:19,Moritz Wagner,dunk missed,1759,13,A,GER,2,0,26.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,28,23,Q2,09:19,Isaac Bonga,offensive rebound,1759,0,A,GER,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,30,23,Q2,09:11,Isaac Bonga,tip in made,1751,0,A,GER,2,0,8.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,30,25,Q2,08:57,Josh Hawkinson,2pt hook shot made,1737,24,B,JPN,2,0,14.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,33,25,Q2,08:44,Isaac Bonga,3pt jump shot made,1724,0,A,GER,2,0,13.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,33,25,Q2,08:44,Moritz Wagner,made the assist,1724,13,A,GER,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,33,27,Q2,08:30,Rui Hachimura,dunk made,1710,8,B,JPN,2,0,14.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,33,27,Q2,08:14,Moritz Wagner,layup missed,1694,13,A,GER,2,0,16.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,33,27,Q2,08:14,Yuta Watanabe,defensive rebound,1694,12,B,JPN,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,33,27,Q2,08:14,Yuta Watanabe,blocked the shot,1694,12,B,JPN,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,33,27,Q2,08:00,Rui Hachimura,turnover; travelling,1680,8,B,JPN,2,0,14.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,33,27,Q2,07:47,Moritz Wagner,3pt jump shot missed,1667,13,A,GER,2,0,13.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,33,27,Q2,07:47,Rui Hachimura,defensive rebound,1667,8,B,JPN,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,33,27,Q2,07:35,Isaac Bonga,defensive rebound,1655,0,A,GER,2,0,12.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,33,27,Q2,07:35,Rui Hachimura,3pt jump shot missed,1655,8,B,JPN,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,33,27,Q2,07:28,Isaac Bonga,foul drawn,1648,0,A,GER,2,0,7.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,33,27,Q2,07:28,Hirotaka Yoshii,personal foul,1648,91,B,JPN,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,33,27,Q2,07:16,Maodo Lo,foul drawn,1636,4,A,GER,2,0,12.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,33,27,Q2,07:16,Yuki Kawamura,personal foul,1636,5,B,JPN,2,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,33,27,Q2,07:16,Yuki Kawamura,Substitution out,1636,5,B,JPN,2,1,0.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,33,27,Q2,07:16,Yuki Togashi,Substitution in,1636,2,B,JPN,2,2,0.0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,35,27,Q2,07:08,Moritz Wagner,layup made,1628,13,A,GER,2,0,8.0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
